Date,V,H,V1,V2,V3,V4,VFinal,H1,H2,H3,H4,HFinal,OpenOU,OpenVHSpd,CloseOU,CloseVHSpd,VML,HML,SecondOU,SecondVHSpd
1126,Portland,Charlotte,28,17,34,26,105,26,30,20,21,97,196.0,6.0,191.5,6.0,-265,220,96.5,7.0
1126,LAClippers,Detroit,25,23,24,32,104,27,24,22,25,98,199.5,7.0,199.5,8.5,-425,345,99.5,7.5
1126,Toronto,Atlanta,34,30,27,35,126,24,37,27,27,115,204.5,2.0,204.5,3.5,-165,140,102.0,2.0
1126,NewYork,Dallas,24,18,31,22,102,19,27,25,24,109,198.0,-13.0,200.0,-14.0,900,-1600,100.0,-7.5
1126,Milwaukee,Minnesota,26,25,21,31,103,24,23,23,16,86,204.0,3.0,206.0,1.5,-115,-105,104.0,-0.5
1126,Sacramento,Houston,19,31,23,16,89,37,20,20,25,102,194.5,-4.5,194.0,-5.0,180,-215,97.5,-1.0
1126,Utah,OklahomaCity,29,19,14,20,82,31,25,18,23,97,184.0,-3.5,185.0,-4.5,161,-190,95.5,-0.5
1126,Indiana,SanAntonio,27,28,21,24,100,25,25,27,29,106,189.0,-12.5,187.0,-13.0,900,-1400,98.0,-11.0
1126,Denver,Phoenix,30,34,22,26,112,34,30,29,27,120,214.0,-7.0,215.0,-7.5,260,-315,107.0,-5.0
1126,Memphis,LALakers,21,25,34,19,99,26,25,23,19,93,199.5,7.0,202.0,7.0,-325,265,103.5,8.0
1128,Chicago,Boston,24,30,31,24,109,35,25,31,11,102,204.0,3.5,204.5,3.5,-170,150,102.5,4.0
1128,GoldenState,Charlotte,28,21,25,32,106,24,31,25,21,101,201.0,8.0,201.0,8.5,-410,330,100.5,8.0
1128,NewOrleans,Atlanta,15,13,23,40,91,19,22,21,38,100,205.0,-2.5,204.5,-2.5,120,-140,105.0,3.0
1128,Dallas,Toronto,26,22,23,35,106,21,22,21,38,102,209.0,-3.5,211.0,-3.5,145,-165,104.5,-4.0
1128,Milwaukee,Detroit,25,28,21,30,104,29,16,24,19,88,188.5,-3.0,191.0,-2.0,115,-135,97.0,-3.5
1128,Orlando,Indiana,20,25,14,24,83,26,21,27,24,98,190.0,-6.0,191.0,-5.0,180,-210,94.5,-3.0
1128,LAClippers,Houston,26,30,29,17,102,24,20,28,13,85,195.5,3.0,201.5,4.5,-185,160,99.0,-1.0
1128,NewYork,OklahomaCity,13,20,17,28,78,30,29,23,23,105,187.0,-8.0,185.5,-8.0,300,-370,93.5,2.5
1128,Sacramento,SanAntonio,22,29,29,24,104,26,35,27,24,112,194.5,-8.0,194.0,-11.0,530,-705,99.0,-2.5
1128,Phoenix,Denver,22,25,23,27,97,33,33,33,23,122,218.0,-1.0,215.5,-2.0,110,-130,107.0,4.0
1128,Memphis,Portland,23,29,31,29,112,25,18,27,29,99,193.0,-4.0,193.5,-3.5,145,-165,100.0,-4.0
1128,Minnesota,LALakers,23,31,39,27,120,30,28,38,23,119,215.0,-6.0,213.0,-6.0,195,-230,108.5,-2.5
1129,NewOrleans,Washington,18,18,21,23,80,23,17,25,18,83,200.5,-4.5,199.0,-4.0,150,-170,103.0,-1.0
1129,Dallas,Philadelphia,28,30,32,20,110,26,25,35,17,103,206.0,13.0,203.0,12.5,-1050,720,101.5,5.5
1129,Indiana,Cleveland,21,28,22,26,97,29,23,35,22,109,195.5,-9.5,195.0,-10.0,410,-530,101.0,-6.0
1129,Charlotte,Atlanta,17,11,23,24,75,28,36,20,21,105,199.0,-7.0,197.5,-7.0,245,-300,96.5,3.5
1129,Houston,Milwaukee,28,25,32,32,117,23,23,26,31,103,190.0,-0.0,191.5,-4.0,140,-160,95.0,-4.5
1129,LAClippers,Utah,35,27,28,22,112,18,32,26,20,96,200.5,5.5,203.5,5.0,-220,180,102.5,-1.0
1130,SanAntonio,Boston,25,20,33,33,111,22,27,24,16,89,203.0,7.0,204.5,7.5,-375,315,107.0,6.5
1130,Chicago,Brooklyn,25,22,29,26,102,22,20,21,21,84,195.0,2.5,193.0,2.5,-140,120,97.5,0.5
1130,GoldenState,Detroit,21,32,29,22,104,24,16,31,22,93,200.0,8.0,202.0,8.5,-445,365,99.5,1.5
1130,Memphis,Sacramento,28,30,16,23,97,20,22,23,20,85,193.5,-0.0,193.0,5.0,-200,165,100.5,-1.5
1130,Miami,NewYork,21,21,21,23,86,17,17,25,20,79,191.0,3.0,189.5,3.0,-150,130,94.5,-1.0
1130,Orlando,Phoenix,27,25,17,24,93,23,16,19,32,90,207.0,-10.5,204.5,-9.0,395,-500,100.5,-9.5
1130,Minnesota,Portland,26,14,21,32,93,22,26,27,32,107,210.0,-14.0,212.5,-14.0,950,-1500,107.5,-5.5
1130,Toronto,LALakers,24,25,31,29,122,27,31,23,28,129,211.5,6.5,209.0,7.0,-300,245,104.0,7.0
1201,Miami,Washington,22,27,17,20,86,30,34,17,26,107,189.5,-5.5,190.5,-4.5,165,-200,95.0,2.0
1201,SanAntonio,Philadelphia,27,34,23,25,109,20,26,27,30,103,195.5,14.5,195.0,11.5,-850,575,101.5,2.5
1201,Denver,Utah,26,36,21,20,103,23,20,34,24,101,209.0,1.0,206.0,4.0,-175,155,102.5,-3.5
1201,Minnesota,LAClippers,34,16,18,33,101,31,34,36,26,127,214.5,-14.0,216.0,-15.0,1100,-2500,109.5,-4.5
1202,Milwaukee,Cleveland,23,31,25,29,108,30,22,27,32,111,201.5,-10.5,201.0,-10.5,525,-725,101.5,-8.0
1202,Boston,Atlanta,42,24,19,20,105,30,20,30,29,109,211.0,-6.5,211.0,-7.0,240,-290,108.5,-8.5
1202,LALakers,Detroit,19,27,35,25,106,19,26,20,31,96,203.5,-2.5,206.5,-2.0,105,-125,102.5,-2.0
1202,Brooklyn,NewYork,27,22,28,21,98,18,27,19,29,93,187.5,0.0,193.5,1.0,-120,100,97.5,-1.0
1202,OklahomaCity,NewOrleans,26,26,22,30,104,29,40,16,27,112,197.0,2.0,197.0,3.5,-160,135,100.5,7.0
1202,Dallas,Chicago,25,34,21,28,132,26,21,27,34,129,202.5,-1.5,203.5,-1.5,100,-120,101.0,-5.0
1202,Portland,Denver,23,27,28,27,105,31,25,29,18,103,213.5,2.0,211.5,3.0,-165,140,105.0,3.5
1202,Indiana,Phoenix,28,28,23,20,99,26,28,29,33,116,196.0,-6.5,196.5,-5.0,180,-210,101.0,-4.0
1202,Toronto,Sacramento,31,26,35,25,117,22,33,28,26,109,202.5,0.0,204.0,2.5,-145,125,101.0,1.5
1202,Orlando,GoldenState,25,21,29,22,97,24,32,17,25,98,202.5,-13.5,201.5,-14.5,1000,-2000,100.5,-6.0
1203,Chicago,Charlotte,26,19,27,30,102,24,16,31,24,95,191.5,3.5,190.5,3.5,-165,145,94.5,-0.0
1203,LALakers,Washington,33,19,17,26,95,27,27,24,33,111,207.5,-8.5,208.5,-8.5,360,-450,104.0,-5.5
1203,Detroit,Boston,23,20,15,30,102,21,21,19,27,109,203.0,-4.0,202.0,-5.0,170,-195,101.0,-3.5
1203,SanAntonio,Brooklyn,19,23,16,30,93,19,21,28,20,95,193.0,7.0,198.0,8.5,-445,355,104.5,5.0
1203,Atlanta,Miami,27,28,33,24,112,18,29,25,30,102,200.0,-3.5,199.5,-4.5,170,-195,102.0,-5.0
1203,Dallas,Milwaukee,29,28,23,27,107,31,33,14,27,105,204.5,4.5,206.0,4.0,-170,150,102.5,3.5
1203,Memphis,Houston,28,18,22,28,96,34,24,36,11,105,188.5,5.0,189.5,5.0,-205,175,97.0,6.5
1203,Philadelphia,Minnesota,23,9,25,28,85,13,21,22,21,77,209.5,-6.5,212.0,-7.0,235,-285,101.5,-4.0
1203,Toronto,Utah,31,38,28,26,123,24,29,29,22,104,203.0,5.5,201.0,3.5,-170,150,101.5,-3.5
1203,Orlando,LAClippers,23,21,18,24,86,31,26,27,30,114,202.5,-13.5,202.0,-15.0,1435,-2285,100.5,-5.0
1204,Cleveland,NewYork,25,25,18,22,90,24,29,20,14,87,198.0,7.5,198.5,7.5,-360,300,99.0,7.0
1204,Indiana,Portland,14,19,26,23,82,16,22,24,26,88,195.5,-8.5,193.5,-8.5,345,-425,99.0,-4.0
1204,NewOrleans,GoldenState,28,12,26,19,85,22,31,27,32,112,206.0,-7.5,206.5,-9.5,400,-500,107.0,-1.0
1205,Denver,Washington,28,18,23,20,89,30,35,25,29,119,205.5,-5.5,208.5,-4.5,165,-190,102.5,3.0
1205,OklahomaCity,Philadelphia,31,26,25,21,103,24,23,20,24,91,198.5,13.0,199.0,13.5,-1380,980,98.0,4.5
1205,NewYork,Charlotte,21,24,24,33,102,31,26,28,18,103,189.0,-3.5,190.0,-4.5,170,-195,96.0,1.5
1205,Atlanta,Brooklyn,16,36,26,20,98,18,13,24,20,75,201.0,-1.0,201.0,1.0,-120,100,102.0,-5.5
1205,Cleveland,Toronto,30,21,25,29,105,21,23,20,27,91,205.5,-3.0,209.0,-4.5,165,-190,103.5,-4.0
1205,LALakers,Boston,20,28,22,26,96,30,23,33,27,113,217.0,-4.0,219.0,-3.0,135,-155,109.0,-0.0
1205,SanAntonio,Memphis,25,33,20,29,107,14,32,22,33,101,192.0,-1.5,191.0,-1.0,100,-120,100.0,-4.0
1205,Houston,Minnesota,33,22,28,22,114,24,33,17,31,112,204.0,6.0,205.0,7.0,-330,270,103.0,5.5
1205,Phoenix,Dallas,40,29,24,25,118,27,30,29,20,106,216.0,-5.5,216.0,-5.5,200,-235,107.0,-6.5
1205,Miami,Milwaukee,30,20,21,14,85,25,29,24,31,109,196.0,-1.5,195.5,1.5,-125,105,96.5,1.5
1205,Orlando,Utah,24,29,18,27,98,21,20,23,29,93,193.5,-5.0,191.5,-5.0,180,-210,94.5,-5.5
1205,Indiana,Sacramento,20,25,27,24,101,34,22,24,16,102,193.0,-2.0,191.5,-3.0,130,-150,97.5,2.0
1206,Philadelphia,Detroit,30,24,23,23,108,28,23,31,18,101,193.0,-8.5,194.5,-9.5,420,-550,98.5,-7.5
1206,Phoenix,Houston,18,23,26,28,95,35,25,20,20,100,203.5,-1.5,206.5,2.0,-135,115,101.0,6.0
1206,GoldenState,Chicago,28,33,18,33,112,22,27,31,22,102,200.5,1.0,204.0,2.0,-130,110,101.0,-3.0
1206,Minnesota,SanAntonio,23,28,25,25,101,31,37,28,27,123,204.5,-12.5,201.5,-14.0,865,-1350,102.0,-3.0
1206,Orlando,Sacramento,27,25,25,28,105,27,22,17,30,96,193.5,-6.5,196.0,-6.0,205,-245,97.0,-6.0
1206,NewOrleans,LAClippers,18,36,24,22,100,34,20,39,27,120,207.0,-8.5,207.5,-9.0,385,-475,107.0,-6.0
1207,Washington,Boston,15,21,23,34,93,24,29,24,24,101,208.0,4.0,203.0,3.5,-175,155,102.0,6.5
1207,Denver,Atlanta,21,15,30,18,84,32,25,20,19,96,213.5,-4.5,211.0,-6.0,210,-250,104.0,2.0
1207,OklahomaCity,Detroit,25,23,29,19,96,33,22,20,19,94,193.0,9.0,194.0,10.0,-550,420,97.0,9.5
1207,Miami,Memphis,26,22,27,12,87,28,27,27,21,103,193.5,-9.0,192.0,-8.0,320,-385,96.5,-2.0
1207,Milwaukee,Dallas,21,25,25,31,102,32,27,31,35,125,208.5,-8.5,211.0,-9.0,380,-470,105.0,-1.0
1207,Portland,NewYork,25,28,30,20,103,20,30,25,24,99,194.0,7.0,195.0,6.5,-275,235,98.0,3.0
1207,NewOrleans,LALakers,22,28,29,25,104,16,24,19,28,87,210.0,3.0,207.0,2.5,-145,125,105.5,-2.0
1208,Boston,Washington,29,16,31,34,132,30,28,34,18,133,204.5,-8.0,205.5,-9.0,355,-445,105.0,-1.0
1208,Atlanta,Indiana,28,32,25,23,108,18,25,21,28,92,194.0,-1.0,194.0,-1.0,-105,-115,100.5,-4.5
1208,Cleveland,Brooklyn,22,28,35,25,110,25,24,18,21,88,198.0,7.0,196.5,8.0,-425,335,98.5,5.0
1208,Denver,Toronto,30,22,29,21,107,35,27,20,20,112,215.0,-9.0,214.0,-10.0,430,-555,104.5,-2.5
1208,GoldenState,Minnesota,25,23,31,23,102,20,19,24,23,86,215.0,13.0,213.5,14.5,-1860,1310,104.5,5.5
1208,Utah,Sacramento,31,18,19,24,92,23,32,13,33,101,197.0,-5.0,197.0,-5.5,185,-220,100.5,-1.0
1208,Phoenix,LAClippers,28,29,23,32,120,28,32,29,23,121,216.0,-7.5,216.0,-7.5,290,-360,107.0,-3.5
1209,Toronto,Cleveland,33,30,25,13,101,26,29,26,24,105,206.0,-5.5,205.5,-6.0,225,-265,102.0,-6.0
1209,Portland,Detroit,33,22,21,22,98,22,24,16,24,86,195.5,7.5,196.5,7.5,-400,325,97.5,2.0
1209,Dallas,Memphis,37,25,17,26,105,34,22,36,22,114,203.5,-4.0,203.0,-2.5,130,-150,101.0,-3.0
1209,NewYork,NewOrleans,27,25,21,20,93,28,26,23,27,104,196.5,-7.5,195.0,-6.5,235,-280,97.0,-3.5
1209,Milwaukee,OklahomaCity,31,21,26,23,101,26,35,26,27,114,198.0,-8.5,201.5,-10.0,450,-610,100.5,-3.0
1209,SanAntonio,Utah,22,21,29,24,96,21,23,34,22,100,195.0,7.0,194.0,9.5,-545,420,101.0,6.5
1209,Miami,Phoenix,28,18,27,30,103,25,26,21,25,97,201.5,-5.5,202.5,-4.0,160,-190,99.5,-1.0
1209,Sacramento,LALakers,29,26,26,14,95,24,22,32,20,98,208.0,-2.0,209.0,-3.5,145,-165,105.0,-5.0
1210,LAClippers,Indiana,33,21,28,21,103,25,24,16,31,96,200.0,6.0,199.5,6.5,-280,230,98.5,2.5
1210,Washington,Orlando,26,19,22,24,91,21,23,31,14,89,194.5,5.0,195.0,5.5,-225,190,97.0,3.5
1210,Boston,Charlotte,16,29,21,21,87,22,18,33,23,96,203.0,-2.0,205.0,-3.0,130,-150,104.5,-3.5
1210,Philadelphia,Atlanta,21,17,20,21,79,25,22,21,27,95,202.0,-13.5,202.0,-13.0,880,-1230,99.5,-5.0
1210,NewYork,SanAntonio,26,26,21,22,95,29,27,38,15,109,193.0,-9.5,190.0,-10.0,440,-565,95.5,-4.5
1210,Brooklyn,Chicago,25,26,17,12,80,20,31,26,28,105,194.0,-11.5,193.0,-11.0,530,-705,96.0,-7.0
1210,Portland,Minnesota,16,20,15,31,82,20,24,22,24,90,207.0,10.0,206.5,10.0,-655,505,102.5,9.5
1210,NewOrleans,Dallas,15,36,27,29,107,25,22,30,35,112,210.0,-7.0,209.0,-7.0,265,-325,107.0,-6.0
1210,Miami,Denver,21,27,14,20,82,22,26,31,23,102,204.0,-4.0,202.5,-5.5,195,-230,100.0,-4.0
1210,Houston,GoldenState,30,16,30,17,93,23,23,27,32,105,201.0,-11.0,204.5,-9.0,375,-500,101.5,-6.5
1211,Cleveland,OklahomaCity,26,21,19,28,94,18,29,31,25,103,201.0,-2.5,202.0,-7.5,265,-315,99.5,-6.5
1211,Houston,Sacramento,16,20,25,34,113,26,20,23,26,109,198.0,-0.0,196.0,-0.0,-115,-105,96.5,3.0
1212,Portland,Chicago,28,23,27,28,106,24,35,23,33,115,198.0,-2.0,197.0,-2.0,110,-130,99.5,-1.5
1212,LAClippers,Washington,21,21,25,29,96,30,27,23,24,104,205.0,2.5,206.5,2.5,-135,115,102.5,6.0
1212,NewYork,Boston,26,25,24,26,101,19,27,23,26,95,201.0,-7.0,202.0,-6.0,230,-275,101.5,-4.0
1212,Orlando,Atlanta,26,14,24,17,81,29,11,24,23,87,196.5,-8.5,196.0,-9.0,380,-475,97.0,-6.0
1212,Indiana,Toronto,20,22,30,22,94,28,25,27,26,106,197.5,-10.0,195.5,-9.0,355,-450,99.5,-2.0
1212,Philadelphia,Brooklyn,18,27,15,10,70,22,22,19,25,88,194.5,-8.0,193.0,-6.5,245,-295,96.5,-5.0
1212,Charlotte,Memphis,21,24,27,20,107,26,21,22,23,113,193.0,-11.0,190.0,-10.5,460,-610,94.0,-6.5
1212,OklahomaCity,Minnesota,39,31,23,18,111,21,28,28,15,92,206.5,8.5,205.5,8.5,-410,330,102.0,-1.0
1212,Cleveland,NewOrleans,33,26,17,38,114,33,31,25,30,119,200.0,-1.0,200.0,-1.5,105,-125,101.5,4.0
1212,Miami,Utah,29,33,16,22,100,24,23,27,21,95,191.0,-1.5,191.0,-1.5,105,-125,95.0,-3.0
1212,Detroit,Phoenix,28,27,20,30,105,28,24,24,27,103,200.0,-10.0,206.0,-9.5,405,-525,103.5,-8.0
1212,LALakers,SanAntonio,25,29,32,15,112,25,25,25,26,110,206.0,-12.5,206.5,-12.0,750,-1100,104.0,-9.5
1213,GoldenState,Dallas,39,27,21,18,105,18,26,24,30,98,214.5,-2.0,217.0,-1.0,100,-120,106.0,-6.5
1213,Atlanta,Orlando,23,25,24,27,99,18,29,25,28,100,194.5,3.5,194.5,3.0,-150,130,100.0,2.0
1213,Portland,Indiana,22,36,24,13,95,23,15,28,19,85,191.5,4.5,192.5,5.0,-205,175,95.0,-3.0
1213,Brooklyn,Charlotte,32,20,33,29,114,17,25,17,28,87,190.5,-2.5,189.5,-4.5,155,-180,94.0,-5.0
1213,Memphis,Philadelphia,21,22,25,41,120,28,22,30,29,115,196.0,11.5,191.5,10.0,-615,465,97.5,10.0
1213,LAClippers,Milwaukee,28,14,29,35,106,26,25,21,39,111,207.5,5.0,210.0,5.5,-235,200,103.5,6.0
1213,Denver,Houston,31,17,25,23,96,21,33,26,28,108,206.5,-7.0,205.0,-7.0,250,-310,102.0,-2.0
1213,Detroit,Sacramento,23,20,24,28,95,24,22,14,30,90,194.0,-7.0,195.0,-5.5,185,-225,97.5,-2.5
1214,Utah,Washington,24,18,16,26,84,22,15,30,26,93,195.0,-10.0,193.5,-11.5,520,-750,99.5,-9.5
1214,Chicago,Miami,14,25,33,21,93,18,14,16,27,75,196.0,2.5,194.0,7.0,-290,240,94.0,2.0
1214,GoldenState,NewOrleans,28,32,29,22,128,31,20,38,22,122,207.0,5.0,205.5,6.5,-280,235,100.5,0.5
1214,LALakers,Minnesota,22,27,22,29,100,19,25,25,25,94,214.0,3.0,212.0,4.0,-165,145,105.0,1.0
1214,Phoenix,OklahomaCity,29,19,16,24,88,41,29,19,23,112,209.5,-6.5,211.0,-7.5,260,-320,104.0,2.0
1214,Toronto,NewYork,27,18,27,14,95,27,19,21,19,90,201.5,5.5,200.5,6.5,-290,240,98.0,4.5
1214,SanAntonio,Denver,20,25,26,28,99,22,12,27,30,91,205.0,3.5,203.0,5.0,-200,165,104.5,-0.0
1215,Charlotte,Cleveland,17,28,23,20,88,34,20,26,17,97,197.5,-11.0,196.5,-10.5,505,-705,96.5,-3.5
1215,Boston,Philadelphia,30,27,31,17,105,25,13,26,23,87,204.5,4.5,205.0,5.0,-220,185,104.5,-2.5
1215,LALakers,Indiana,15,12,31,33,91,34,26,29,21,110,199.0,-6.0,198.0,-5.0,180,-215,98.5,6.0
1215,Orlando,Toronto,25,27,13,17,82,28,16,27,24,95,198.0,-9.0,197.5,-6.5,240,-290,99.0,-6.0
1215,Chicago,Atlanta,22,22,20,22,86,28,22,23,20,93,199.5,-1.5,196.5,-2.5,115,-135,97.5,1.0
1215,Milwaukee,Phoenix,14,30,23,29,96,26,27,19,22,94,211.5,-5.0,209.0,-5.5,180,-215,94.0,0.5
1215,SanAntonio,Portland,20,23,25,27,95,23,25,28,32,108,193.0,-6.0,195.0,-9.0,355,-450,101.5,-3.5
1215,Detroit,LAClippers,27,17,19,28,91,29,26,31,27,113,203.0,-13.0,205.0,-11.5,600,-900,102.5,-4.5
1216,Minnesota,Washington,16,20,33,26,95,27,19,28,35,109,201.0,-13.0,202.5,-12.5,750,-1100,100.5,-4.0
1216,Miami,Brooklyn,33,22,21,19,95,25,20,21,25,91,187.5,-6.0,186.5,-6.0,215,-260,94.0,-6.0
1216,Dallas,NewYork,36,18,27,26,107,24,20,24,19,87,204.0,6.5,203.5,7.5,-350,290,102.5,1.0
1216,Utah,NewOrleans,26,30,33,22,111,20,33,25,41,119,198.5,-8.0,197.0,-10.0,435,-575,101.5,-8.5
1216,GoldenState,Memphis,30,19,20,29,98,24,33,23,25,105,201.5,-2.5,204.5,-3.5,135,-160,102.5,2.0
1216,OklahomaCity,Sacramento,34,27,20,23,104,20,34,17,21,92,206.0,7.0,207.0,8.0,-390,315,103.5,3.5
1217,Atlanta,Cleveland,26,39,30,32,127,34,26,15,23,98,201.5,-6.0,201.5,-7.0,250,-300,104.0,-8.0
1217,Phoenix,Charlotte,27,27,29,28,111,31,30,26,19,106,200.5,-1.0,201.5,3.0,-142,122,101.0,4.5
1217,Utah,Miami,33,22,22,28,105,16,25,18,28,87,186.0,-4.5,190.5,-3.5,135,-160,97.5,-5.5
1217,Dallas,Detroit,32,21,30,34,117,30,21,22,33,106,202.5,6.5,205.0,7.0,-325,265,102.0,4.0
1217,Orlando,Boston,28,25,20,19,92,29,27,22,31,109,199.5,-5.0,200.0,-3.5,140,-165,101.0,-1.0
1217,Brooklyn,Toronto,30,22,21,16,89,22,31,23,29,105,197.5,-11.0,199.5,-13.0,700,-1000,99.0,-8.0
1217,Memphis,SanAntonio,34,18,21,19,117,19,26,23,24,116,193.0,-1.5,190.0,-3.0,135,-160,97.0,-4.5
1217,Milwaukee,Portland,25,16,29,27,97,18,25,25,36,104,202.5,-9.5,202.0,-10.0,462,-604,99.5,-7.0
1217,Houston,Denver,25,30,20,24,115,29,31,18,21,111,204.0,0.0,204.5,3.0,-150,130,103.5,4.5
1217,Indiana,LAClippers,27,24,21,28,100,30,22,26,24,102,201.0,-11.5,201.0,-11.0,575,-800,103.5,-7.0
1218,NewYork,Chicago,20,25,29,23,97,30,22,21,30,103,192.5,-11.0,188.5,-12.5,700,-1000,93.5,-6.0
1218,NewOrleans,Houston,21,25,19,34,99,22,17,29,22,90,201.5,-4.5,200.0,-4.5,166,-195,103.5,-4.5
1218,Milwaukee,Sacramento,25,32,24,27,108,29,25,27,26,107,204.0,-5.0,204.5,-7.5,290,-350,103.5,-6.0
1218,OklahomaCity,GoldenState,40,23,26,20,109,32,33,29,20,114,209.0,-3.5,211.5,-2.5,125,-145,106.5,-3.0
1219,Utah,Orlando,29,20,32,20,101,17,26,23,28,94,192.0,-3.5,193.0,-4.0,155,-175,99.0,-3.5
1219,Charlotte,Philadelphia,37,29,19,24,109,26,20,26,19,91,193.5,5.0,192.0,4.5,-190,160,94.5,-3.0
1219,Minnesota,Boston,24,24,29,21,98,27,26,30,31,114,209.0,-6.0,212.0,-6.5,210,-250,106.5,-2.5
1219,Toronto,Detroit,26,26,29,29,110,31,21,18,30,100,200.5,7.0,198.5,7.0,-340,280,99.0,5.0
1219,Brooklyn,Cleveland,33,16,22,20,91,26,28,20,21,95,197.5,-11.0,198.0,-10.5,495,-700,97.5,-4.5
1219,Washington,Miami,29,25,22,29,105,25,30,24,24,103,191.0,5.0,189.0,6.0,-240,200,93.0,5.0
1219,Chicago,Memphis,20,31,22,30,103,22,21,23,31,97,195.0,-6.5,191.5,-6.5,225,-265,96.0,-5.5
1219,Portland,SanAntonio,17,27,25,28,129,20,26,28,23,119,193.5,-4.0,197.0,-4.5,165,-200,99.5,-2.5
1219,LAClippers,Denver,20,23,31,32,106,29,30,12,38,109,214.0,4.0,215.5,3.0,-155,135,106.5,6.5
1219,OklahomaCity,LALakers,20,32,30,22,104,26,24,23,30,103,210.0,7.0,204.5,5.5,-240,200,102.0,3.0
1220,Phoenix,NewYork,24,20,23,32,99,21,26,21,22,90,199.5,6.5,198.5,6.0,-265,225,98.5,5.0
1220,Portland,NewOrleans,32,30,32,20,114,17,27,18,26,88,202.0,-5.0,205.0,-5.5,190,-230,102.5,-7.5
1220,Utah,Charlotte,23,16,24,23,86,31,21,32,20,104,193.0,-4.0,194.5,-3.5,145,-165,99.5,2.5
1220,Atlanta,Houston,32,20,22,30,104,26,14,34,23,97,196.0,-5.0,197.5,-5.0,175,-215,101.5,-5.5
1220,SanAntonio,Dallas,25,22,30,16,93,21,21,33,24,99,204.0,-10.0,206.5,-10.5,495,-700,107.0,-10.0
1220,Indiana,Denver,21,12,22,18,73,15,17,23,21,76,200.5,-4.0,200.0,-3.0,135,-155,101.0,-2.5
1220,Milwaukee,LAClippers,24,28,31,19,102,28,22,32,24,106,211.0,-10.5,210.0,-10.5,460,-630,105.5,-7.5
1221,NewYork,Toronto,25,26,24,33,108,33,25,33,27,118,197.5,-12.5,197.0,-12.0,740,-1040,98.0,-5.5
1221,Memphis,Cleveland,19,22,29,21,91,22,30,25,28,105,196.5,-4.0,196.5,-5.0,175,-200,99.5,1.0
1221,Detroit,Brooklyn,18,33,27,27,105,28,25,30,27,110,188.0,-2.0,189.5,-2.0,110,-130,96.0,-0.5
1221,Boston,Miami,21,21,19,23,84,28,24,20,28,100,198.5,-1.0,197.5,3.5,-136,116,102.0,4.5
1221,Philadelphia,Orlando,23,14,27,32,96,20,22,18,28,88,192.0,-8.5,193.5,-8.5,355,-445,95.5,-3.0
1221,Phoenix,Washington,22,28,29,25,104,23,27,21,21,92,203.5,-7.0,205.5,-5.5,205,-245,103.0,-3.5
1221,LALakers,Sacramento,23,37,20,21,101,26,26,29,27,108,208.0,-7.5,207.0,-7.5,260,-320,104.0,-6.5
1221,Indiana,Minnesota,20,32,23,25,100,17,21,30,28,96,198.0,3.0,195.5,3.5,-170,150,99.5,-2.0
1221,NewOrleans,OklahomaCity,25,28,23,25,101,28,20,33,18,99,205.0,-6.0,200.0,-7.0,270,-330,104.0,-7.0
1222,Denver,Charlotte,18,22,17,25,82,28,30,26,26,110,200.5,-0.0,200.5,-2.5,120,-140,99.5,4.0
1222,Portland,Houston,33,20,23,19,95,37,36,23,14,110,198.5,-2.5,198.5,-5.0,180,-215,98.0,3.5
1222,Utah,Memphis,19,25,26,27,97,22,21,25,23,91,195.0,-8.5,193.5,-8.0,305,-375,99.0,-5.5
1222,Toronto,Chicago,33,33,17,37,120,33,27,20,49,129,200.0,-3.5,200.5,-4.0,149,-174,100.0,-4.0
1222,Atlanta,Dallas,25,27,30,23,105,18,20,25,39,102,209.0,-5.5,209.0,-4.5,166,-195,107.5,-7.0
1222,LAClippers,SanAntonio,33,27,30,28,118,35,37,23,30,125,203.0,-0.0,204.0,-1.0,-105,-115,104.0,3.5
1222,Sacramento,GoldenState,20,30,26,32,108,36,28,29,35,128,210.0,-12.0,212.5,-11.5,600,-850,106.0,-3.5
1223,Boston,Orlando,9,21,30,35,95,26,27,32,15,100,198.0,-2.5,198.5,-2.0,110,-130,101.0,5.0
1223,Chicago,Washington,21,25,24,29,99,20,20,25,26,91,195.5,-3.5,197.5,-2.5,120,-140,99.5,-2.5
1223,NewOrleans,Indiana,26,14,21,23,84,24,20,26,26,96,193.5,1.0,194.0,1.5,-119,-101,101.5,2.0
1223,Minnesota,Cleveland,26,30,23,25,104,27,37,32,29,125,207.5,-15.0,210.5,-14.0,900,-2500,106.0,-6.5
1223,Denver,Brooklyn,27,27,23,19,96,30,28,18,26,102,199.0,-1.5,199.0,-4.0,150,-175,99.5,-1.0
1223,Philadelphia,Miami,19,23,31,18,91,32,25,21,9,87,190.5,-7.5,191.5,-7.5,290,-350,95.5,0.5
1223,LAClippers,Atlanta,25,32,26,21,104,31,19,31,26,107,205.5,-2.5,209.0,-1.5,111,-132,104.0,-3.0
1223,Portland,OklahomaCity,19,35,19,25,115,26,17,30,25,111,200.0,-7.0,200.5,-4.5,166,-195,99.0,-5.5
1223,Charlotte,Milwaukee,28,26,34,20,108,30,26,24,21,101,199.0,-5.0,197.0,-6.0,206,-251,98.0,-3.0
1223,Dallas,Phoenix,26,19,29,41,115,25,28,36,35,124,214.0,2.0,217.0,-1.5,-101,-119,108.0,2.0
